date_reg,type,maker,model,colour,fuel,state
2026-03-30,jip,Proton,e.MAS 7,silver,electric,W.P. Kuala Lumpur
2026-03-30,jip,Proton,e.MAS 7,white,electric,Rakan Niaga
2026-03-30,jip,Proton,e.MAS 7,grey,electric,Johor
2026-03-30,jip,Proton,e.MAS 7,grey,electric,Selangor
2026-03-30,jip,Proton,e.MAS 7,silver,electric,Rakan Niaga
2026-03-30,jip,Proton,e.MAS 7,black,electric,Rakan Niaga
2026-03-30,jip,Proton,e.MAS 7,green,electric,Rakan Niaga
2026-03-30,jip,Proton,e.MAS 7,black,electric,Sarawak
2026-03-30,jip,Proton,e.MAS 7,pink,electric,Rakan Niaga
2026-03-30,jip,Smart,Brabus,beige,electric,Rakan Niaga
2026-03-30,motokar,Tesla,Model 3,white,electric,Rakan Niaga
2026-03-30,motokar,Tesla,Model 3,black,electric,W.P. Kuala Lumpur
2026-03-30,motokar,Tesla,Model 3,grey,electric,Rakan Niaga
2026-03-30,motokar,Tesla,Model 3,black,electric,Rakan Niaga
2026-03-30,motokar,Tesla,Model 3,red,electric,Selangor
2026-03-30,motokar,Tesla,Model 3,red,electric,Rakan Niaga
2026-03-30,motokar,Tesla,Model 3,grey,electric,W.P. Kuala Lumpur
2026-03-30,motokar,Tesla,Model Y,grey,electric,Rakan Niaga
2026-03-30,motokar,Tesla,Model Y,white,electric,W.P. Kuala Lumpur
2026-03-30,motokar,Tesla,Model Y,white,electric,Rakan Niaga
2026-03-30,motokar,Tesla,Model Y,black,electric,Rakan Niaga
2026-03-30,motokar,Tesla,Model Y,black,electric,W.P. Kuala Lumpur
2026-03-30,motokar,Tesla,Model Y,red,electric,Rakan Niaga
2026-03-30,motokar,TQ Wuling,Bingo,purple,electric,Rakan Niaga
2026-03-30,motokar,TQ Wuling,Bingo,white,electric,Rakan Niaga
2026-03-30,motokar,TQ Wuling,Bingo,blue,electric,Rakan Niaga
2026-03-30,motokar,TQ Wuling,Bingo,purple,electric,Kelantan
2026-03-30,jip,Volvo,EC40,beige,electric,Rakan Niaga
2026-03-30,jip,Volvo,EC40,black,electric,Rakan Niaga
2026-03-30,jip,Volvo,EC40,silver,electric,Rakan Niaga
2026-03-30,jip,Volvo,EC40,black,electric,W.P. Kuala Lumpur
2026-03-30,jip,Volvo,EC40,white,electric,Rakan Niaga
2026-03-30,jip,Volvo,EC40,blue,electric,Rakan Niaga
2026-03-30,motokar,Volvo,ES90,black,electric,Rakan Niaga
2026-03-30,jip,Volvo,EX30,black,electric,Rakan Niaga
2026-03-30,jip,Volvo,EX30,grey,electric,Rakan Niaga
2026-03-30,jip,Volvo,EX30,grey,electric,W.P. Kuala Lumpur
2026-03-30,jip,Volvo,EX30,blue,electric,Rakan Niaga
2026-03-30,jip,Volvo,EX90,beige,electric,Rakan Niaga
2026-03-30,jip,Volvo,EX90,gold,electric,Rakan Niaga
2026-03-30,jip,Xpeng,G6,purple,electric,Rakan Niaga
2026-03-30,jip,Xpeng,G6,grey,electric,Rakan Niaga
2026-03-30,window_van,Zeekr,009,white,electric,Rakan Niaga
2026-03-30,window_van,Zeekr,009,black,electric,Selangor
2026-03-30,window_van,Zeekr,009,white,electric,W.P. Kuala Lumpur
2026-03-30,window_van,Zeekr,009,green,electric,Rakan Niaga
2026-03-30,jip,Zeekr,7X,blue,electric,Rakan Niaga
2026-03-30,jip,Zeekr,7X,grey,electric,Rakan Niaga
2026-03-30,jip,Zeekr,7X,blue,electric,W.P. Kuala Lumpur
2026-03-30,jip,Zeekr,7X,black,electric,Rakan Niaga
2026-03-30,jip,Zeekr,7X,white,electric,Rakan Niaga
2026-03-30,jip,Zeekr,7X,green,electric,Rakan Niaga
2026-03-30,jip,Zeekr,7X,white,electric,W.P. Kuala Lumpur
2026-03-31,jip,Audi,Q8,grey,electric,W.P. Kuala Lumpur
2026-03-31,motokar,BMW,i4,white,electric,Rakan Niaga
2026-03-31,motokar,BMW,i4,blue,electric,Selangor
2026-03-31,motokar,BMW,i4,white,electric,Selangor
2026-03-31,motokar,BMW,i4,grey,electric,W.P. Kuala Lumpur
2026-03-31,motokar,BMW,i4,white,electric,W.P. Kuala Lumpur
2026-03-31,motokar,BMW,i7,black,electric,Pahang
2026-03-31,jip,BMW,iX,beige,electric,W.P. Kuala Lumpur
2026-03-31,jip,BMW,iX,grey,electric,W.P. Kuala Lumpur
2026-03-31,jip,BMW,iX,beige,electric,Rakan Niaga
2026-03-31,jip,BMW,iX2,grey,electric,W.P. Kuala Lumpur
2026-03-31,jip,BYD,Atto 2,grey,electric,Rakan Niaga
2026-03-31,jip,BYD,Atto 2,white,electric,Rakan Niaga
2026-03-31,jip,BYD,Atto 2,green,electric,Rakan Niaga
2026-03-31,jip,BYD,Atto 3,grey,electric,Rakan Niaga
2026-03-31,jip,BYD,Atto 3,white,electric,Rakan Niaga
2026-03-31,jip,BYD,Atto 3,white,electric,Perak
2026-03-31,jip,BYD,Atto 3,grey,electric,Melaka
2026-03-31,jip,BYD,Atto 3,black,electric,Johor
2026-03-31,jip,BYD,Atto 3,black,electric,Rakan Niaga
2026-03-31,jip,BYD,Atto 3,grey,electric,W.P. Kuala Lumpur
2026-03-31,jip,BYD,Atto 3,white,electric,Johor
2026-03-31,jip,BYD,Atto 3,grey,electric,Sabah
2026-03-31,jip,BYD,Atto 3,grey,electric,Johor
2026-03-31,motokar,BYD,M6,grey,electric,Rakan Niaga
2026-03-31,motokar_pelbagai_utiliti,BYD,M6,blue,electric,Rakan Niaga
2026-03-31,motokar,BYD,M6,black,electric,Rakan Niaga
2026-03-31,motokar_pelbagai_utiliti,BYD,M6,grey,electric,Rakan Niaga
2026-03-31,motokar,BYD,M6,blue,electric,Rakan Niaga
2026-03-31,motokar_pelbagai_utiliti,BYD,M6,white,electric,Rakan Niaga
2026-03-31,motokar_pelbagai_utiliti,BYD,M6,black,electric,Rakan Niaga
2026-03-31,motokar,BYD,Seal 6,blue,electric,Rakan Niaga
2026-03-31,motokar,BYD,Seal 6,grey,electric,Rakan Niaga
2026-03-31,motokar,BYD,Seal 6,white,electric,Rakan Niaga
2026-03-31,motokar,BYD,Seal 6,yellow,electric,Rakan Niaga
2026-03-31,motokar,BYD,Seal 6,blue,electric,Perak
2026-03-31,motokar,BYD,Seal,grey,electric,Rakan Niaga
2026-03-31,motokar,BYD,Seal,black,electric,Rakan Niaga
2026-03-31,motokar,BYD,Seal,white,electric,Rakan Niaga
2026-03-31,jip,BYD,Sealion,white,electric,Rakan Niaga
2026-03-31,jip,BYD,Sealion,grey,electric,Rakan Niaga
2026-03-31,jip,BYD,Sealion,white,electric,Sabah
2026-03-31,jip,BYD,Sealion,black,electric,W.P. Kuala Lumpur
2026-03-31,jip,BYD,Sealion,black,electric,Pulau Pinang
2026-03-31,jip,BYD,Sealion,black,electric,Rakan Niaga
2026-03-31,jip,BYD,Sealion,grey,electric,W.P. Kuala Lumpur
2026-03-31,jip,BYD,Sealion,grey,electric,Pulau Pinang
2026-03-31,jip,BYD,Sealion,grey,electric,Melaka
2026-03-31,jip,Chery,iCaur 03,white,electric,Rakan Niaga
2026-03-31,jip,Chery,iCaur 03,silver,electric,Rakan Niaga
2026-03-31,jip,Chery,iCaur 03,grey,electric,Rakan Niaga
2026-03-31,jip,Chery,iCaur 03,green,electric,Rakan Niaga
2026-03-31,jip,Chery,iCaur 03,black,electric,Rakan Niaga
2026-03-31,jip,Chery,iCaur 03,grey,electric,Perak
2026-03-31,jip,Chery,iCaur V23,grey,electric,Rakan Niaga
2026-03-31,jip,Chery,iCaur V23,black,electric,Rakan Niaga
2026-03-31,jip,Chery,iCaur V23,green,electric,Rakan Niaga
2026-03-31,jip,Chery,iCaur V23,black,electric,Pulau Pinang
2026-03-31,jip,Chery,iCaur V23,white,electric,Rakan Niaga
2026-03-31,jip,Chery,iCaur V23,black,electric,Johor
2026-03-31,jip,Chery,iCaur V23,orange,electric,Selangor
2026-03-31,jip,Chery,Omoda 5,black,electric,Rakan Niaga
2026-03-31,window_van,Denza,D9,black,electric,Rakan Niaga
2026-03-31,window_van,Denza,D9,blue,electric,Rakan Niaga
2026-03-31,window_van,Denza,D9,white,electric,Rakan Niaga
2026-03-31,window_van,Denza,D9,blue,electric,W.P. Kuala Lumpur
2026-03-31,motokar,Dong Feng,Box E3,purple,electric,Rakan Niaga
2026-03-31,jip,GAC Aion,Y Plus Standard,white,electric,Rakan Niaga
2026-03-31,motokar,Great Wall,Ora,grey,electric,Perak
2026-03-31,jip,Honda,e:N1,grey,electric,Rakan Niaga
2026-03-31,jip,Honda,e:N1,blue,electric,Rakan Niaga
2026-03-31,jip,Honda,e:N1,white,electric,Johor
2026-03-31,jip,Honda,e:N1,white,electric,Selangor
2026-03-31,jip,Kia,EV9,green,electric,Rakan Niaga
2026-03-31,jip,Leapmotor,B10,grey,electric,Rakan Niaga
2026-03-31,jip,Leapmotor,B10,blue,electric,Rakan Niaga
2026-03-31,jip,Leapmotor,B10,purple,electric,Rakan Niaga
2026-03-31,jip,Leapmotor,C10,grey,electric,Rakan Niaga
2026-03-31,motokar,Mercedes Benz,EQS,black,electric,Melaka
2026-03-31,motokar,Mercedes Benz,EQS,black,electric,Rakan Niaga
2026-03-31,motokar,Mercedes Benz,EQS,blue,electric,Pulau Pinang
2026-03-31,motokar,Mercedes Benz,EQS,grey,electric,Rakan Niaga
2026-03-31,motokar,MG,MG4,white,electric,Melaka
2026-03-31,motokar,MG,MG4,grey,electric,Sarawak
2026-03-31,motokar,MG,MG4,black,electric,Sarawak
2026-03-31,motokar,MG,MG4,white,electric,Rakan Niaga
2026-03-31,motokar,MG,MG4,orange,electric,Rakan Niaga
2026-03-31,motokar,MG,MG4,white,electric,Sarawak
2026-03-31,motokar,MG,MG4,red,electric,Rakan Niaga
2026-03-31,motokar,MG,MG4,titanium,electric,Rakan Niaga
2026-03-31,motokar,MG,MG4,grey,electric,Rakan Niaga
2026-03-31,motokar,MG,MG4,blue,electric,Rakan Niaga
2026-03-31,motokar,MG,S5,grey,electric,Melaka
2026-03-31,jip,Mini,Aceman,blue,electric,Rakan Niaga
2026-03-31,jip,Mini,Aceman,green,electric,Rakan Niaga
2026-03-31,motokar,Mini,Cooper,green,electric,Rakan Niaga
2026-03-31,motokar,Neta,V,grey,electric,Rakan Niaga
2026-03-31,motokar,Perodua,QV-E,blue,electric,Rakan Niaga
2026-03-31,motokar,Proton,e.MAS 5,grey,electric,Rakan Niaga
2026-03-31,motokar,Proton,e.MAS 5,white,electric,Rakan Niaga
2026-03-31,motokar,Proton,e.MAS 5,yellow,electric,Rakan Niaga
2026-03-31,motokar,Proton,e.MAS 5,white,electric,W.P. Kuala Lumpur
2026-03-31,motokar,Proton,e.MAS 5,pink,electric,Rakan Niaga
2026-03-31,motokar,Proton,e.MAS 5,yellow,electric,Perak
2026-03-31,motokar,Proton,e.MAS 5,silver,electric,Rakan Niaga
2026-03-31,motokar,Proton,e.MAS 5,white,electric,Johor
2026-03-31,motokar,Proton,e.MAS 5,beige,electric,Rakan Niaga
2026-03-31,motokar,Proton,e.MAS 5,white,electric,Sarawak
2026-03-31,motokar,Proton,e.MAS 5,grey,electric,Negeri Sembilan
2026-03-31,motokar,Proton,e.MAS 5,pink,electric,Pulau Pinang
2026-03-31,motokar,Proton,e.MAS 5,yellow,electric,Johor
2026-03-31,motokar,Proton,e.MAS 5,silver,electric,W.P. Kuala Lumpur
2026-03-31,motokar,Proton,e.MAS 5,grey,electric,W.P. Kuala Lumpur
2026-03-31,motokar,Proton,e.MAS 5,grey,electric,Sarawak
2026-03-31,motokar,Proton,e.MAS 5,yellow,electric,W.P. Kuala Lumpur
2026-03-31,motokar,Proton,e.MAS 5,yellow,electric,Selangor
2026-03-31,motokar,Proton,e.MAS 5,yellow,electric,Pulau Pinang
2026-03-31,motokar,Proton,e.MAS 5,grey,electric,Pulau Pinang
2026-03-31,motokar,Proton,e.MAS 5,yellow,electric,Sarawak
2026-03-31,motokar,Proton,e.MAS 5,white,electric,Pulau Pinang
2026-03-31,motokar,Proton,e.MAS 5,grey,electric,Selangor
2026-03-31,motokar,Proton,e.MAS 5,grey,electric,Perak
2026-03-31,motokar,Proton,e.MAS 5,pink,electric,Selangor
2026-03-31,jip,Proton,e.MAS 7,grey,electric,W.P. Kuala Lumpur
2026-03-31,jip,Proton,e.MAS 7,silver,electric,Rakan Niaga
2026-03-31,jip,Proton,e.MAS 7,green,electric,Rakan Niaga
2026-03-31,jip,Proton,e.MAS 7,black,electric,Rakan Niaga
2026-03-31,jip,Proton,e.MAS 7,grey,electric,Rakan Niaga
2026-03-31,jip,Proton,e.MAS 7,pink,electric,Rakan Niaga
2026-03-31,jip,Proton,e.MAS 7,white,electric,Rakan Niaga
2026-03-31,jip,Proton,e.MAS 7,silver,electric,Selangor
2026-03-31,jip,Proton,e.MAS 7,silver,electric,W.P. Kuala Lumpur
2026-03-31,jip,Smart,Brabus,blue,electric,Rakan Niaga
2026-03-31,jip,Smart,Brabus,grey,electric,Rakan Niaga
2026-03-31,jip,Smart,Brabus,silver,electric,W.P. Kuala Lumpur
2026-03-31,jip,Smart,Brabus,white,electric,Sabah
2026-03-31,jip,Smart,Brabus,grey,electric,Pulau Pinang
2026-03-31,jip,Smart,Brabus,beige,electric,Rakan Niaga
2026-03-31,motokar,Tesla,Model 3,blue,electric,Selangor
2026-03-31,motokar,Tesla,Model 3,white,electric,Rakan Niaga
2026-03-31,motokar,Tesla,Model 3,red,electric,Rakan Niaga
2026-03-31,motokar,Tesla,Model 3,grey,electric,Rakan Niaga
2026-03-31,motokar,Tesla,Model Y,white,electric,Rakan Niaga
2026-03-31,motokar,Tesla,Model Y,black,electric,Rakan Niaga
2026-03-31,motokar,Tesla,Model Y,grey,electric,Rakan Niaga
2026-03-31,jip,Toyota,bZ4X,white,electric,Rakan Niaga
2026-03-31,jip,Toyota,bZ4X,black,electric,Rakan Niaga
2026-03-31,motokar,TQ Wuling,Bingo,purple,electric,Rakan Niaga
2026-03-31,motokar,TQ Wuling,Bingo,white,electric,Rakan Niaga
2026-03-31,motokar,TQ Wuling,Bingo,blue,electric,Rakan Niaga
2026-03-31,jip,Volvo,EC40,silver,electric,Rakan Niaga
2026-03-31,jip,Volvo,EC40,white,electric,Rakan Niaga
2026-03-31,jip,Volvo,EC40,black,electric,Rakan Niaga
2026-03-31,motokar,Volvo,ES90,grey,electric,Rakan Niaga
2026-03-31,motokar,Volvo,ES90,white,electric,Rakan Niaga
2026-03-31,motokar,Volvo,ES90,black,electric,Pulau Pinang
2026-03-31,motokar,Volvo,ES90,black,electric,Rakan Niaga
2026-03-31,motokar,Volvo,ES90,white,electric,Johor
2026-03-31,motokar,Volvo,ES90,blue,electric,Rakan Niaga
2026-03-31,jip,Volvo,EX30,white,electric,Rakan Niaga
2026-03-31,jip,Volvo,EX30,black,electric,Rakan Niaga
2026-03-31,jip,Volvo,EX30,grey,electric,Rakan Niaga
2026-03-31,jip,Volvo,EX30,blue,electric,Rakan Niaga
2026-03-31,jip,Volvo,EX90,black,electric,Rakan Niaga
2026-03-31,jip,Volvo,EX90,white,electric,Rakan Niaga
2026-03-31,jip,Volvo,EX90,grey,electric,Rakan Niaga
2026-03-31,jip,Xpeng,G6,grey,electric,Rakan Niaga
2026-03-31,jip,Xpeng,G6,purple,electric,Rakan Niaga
2026-03-31,jip,Xpeng,G6,white,electric,Rakan Niaga
2026-03-31,jip,Xpeng,G6,purple,electric,Selangor
2026-03-31,jip,Xpeng,G6,black,electric,Rakan Niaga
2026-03-31,window_van,Xpeng,X9,silver,electric,Melaka
2026-03-31,window_van,Xpeng,X9,white,electric,Rakan Niaga
2026-03-31,window_van,Xpeng,X9,black,electric,Rakan Niaga
2026-03-31,window_van,Xpeng,X9,silver,electric,Rakan Niaga
2026-03-31,window_van,Zeekr,009,black,electric,Rakan Niaga
2026-03-31,window_van,Zeekr,009,white,electric,Rakan Niaga
2026-03-31,window_van,Zeekr,009,green,electric,W.P. Kuala Lumpur
2026-03-31,window_van,Zeekr,009,black,electric,W.P. Kuala Lumpur
2026-03-31,jip,Zeekr,7X,green,electric,W.P. Kuala Lumpur
2026-03-31,jip,Zeekr,7X,grey,electric,Selangor
2026-03-31,jip,Zeekr,7X,white,electric,W.P. Kuala Lumpur
2026-03-31,jip,Zeekr,7X,grey,electric,Rakan Niaga
2026-03-31,jip,Zeekr,7X,green,electric,Rakan Niaga
2026-03-31,jip,Zeekr,7X,grey,electric,W.P. Kuala Lumpur
2026-03-31,jip,Zeekr,7X,white,electric,Rakan Niaga
2026-03-31,jip,Zeekr,7X,black,electric,Rakan Niaga
2026-04-01,jip,BMW,iX2,red,electric,W.P. Kuala Lumpur
2026-04-01,jip,BMW,iX2,blue,electric,W.P. Kuala Lumpur
2026-04-01,jip,BYD,Atto 3,white,electric,W.P. Kuala Lumpur
2026-04-01,jip,BYD,Atto 3,grey,electric,Rakan Niaga
2026-04-01,jip,BYD,Atto 3,black,electric,Sarawak
2026-04-01,jip,BYD,Atto 3,grey,electric,Johor
2026-04-01,jip,Chery,iCaur 03,white,electric,Rakan Niaga
2026-04-01,jip,Chery,iCaur 03,silver,electric,Rakan Niaga
2026-04-01,jip,Chery,iCaur 03,black,electric,Rakan Niaga
2026-04-01,jip,Chery,iCaur V23,white,electric,Rakan Niaga
2026-04-01,jip,Chery,iCaur V23,green,electric,Rakan Niaga
2026-04-01,jip,Chery,iCaur V23,orange,electric,Rakan Niaga
2026-04-01,jip,Chery,iCaur V23,black,electric,Rakan Niaga
2026-04-01,window_van,Denza,D9,white,electric,W.P. Kuala Lumpur
2026-04-01,motokar,Dong Feng,Box E3,blue,electric,Rakan Niaga
2026-04-01,jip,Leapmotor,C10,white,electric,Rakan Niaga
2026-04-01,motokar,Mercedes Benz,EQS,black,electric,W.P. Kuala Lumpur
2026-04-01,jip,Mini,Countryman,blue,electric,Rakan Niaga
2026-04-01,motokar,Proton,e.MAS 5,silver,electric,Rakan Niaga
2026-04-01,motokar,Proton,e.MAS 5,pink,electric,Rakan Niaga
2026-04-01,motokar,Proton,e.MAS 5,white,electric,Rakan Niaga
2026-04-01,motokar,Proton,e.MAS 5,silver,electric,Pulau Pinang
2026-04-01,motokar,Proton,e.MAS 5,yellow,electric,Rakan Niaga
2026-04-01,motokar,Proton,e.MAS 5,grey,electric,Rakan Niaga
2026-04-01,motokar,Proton,e.MAS 5,white,electric,Pulau Pinang
2026-04-01,motokar,Proton,e.MAS 5,pink,electric,Pulau Pinang
2026-04-01,motokar,Proton,e.MAS 5,white,electric,Perak
2026-04-01,motokar,Proton,e.MAS 5,grey,electric,Johor
2026-04-01,motokar,Proton,e.MAS 5,silver,electric,W.P. Kuala Lumpur
2026-04-01,jip,Proton,e.MAS 7,black,electric,Rakan Niaga
2026-04-01,jip,Proton,e.MAS 7,white,electric,Rakan Niaga
2026-04-01,jip,Proton,e.MAS 7,green,electric,Rakan Niaga
2026-04-01,jip,Smart,Brabus,black,electric,W.P. Kuala Lumpur
2026-04-01,motokar,Tesla,Model Y,white,electric,Rakan Niaga
2026-04-01,motokar,Tesla,Model Y,white,electric,W.P. Kuala Lumpur
2026-04-01,motokar,Tesla,Model Y,silver,electric,Rakan Niaga
2026-04-01,jip,Xpeng,G6,purple,electric,Rakan Niaga
2026-04-01,jip,Xpeng,G6,white,electric,Rakan Niaga
2026-04-01,jip,Zeekr,7X,grey,electric,Rakan Niaga
2026-04-01,jip,Zeekr,7X,white,electric,Melaka
2026-04-02,motokar,BMW,i4,green,electric,Rakan Niaga
2026-04-02,motokar,BMW,i4,grey,electric,Rakan Niaga
2026-04-02,motokar,BMW,i5,black,electric,Rakan Niaga
2026-04-02,jip,BMW,iX2,grey,electric,Rakan Niaga
2026-04-02,jip,BMW,iX2,white,electric,Rakan Niaga
2026-04-02,jip,BYD,Atto 2,grey,electric,Rakan Niaga
2026-04-02,jip,BYD,Atto 2,green,electric,Rakan Niaga
2026-04-02,jip,BYD,Atto 3,grey,electric,Rakan Niaga
2026-04-02,jip,BYD,Atto 3,grey,electric,Johor
2026-04-02,jip,BYD,Atto 3,white,electric,Rakan Niaga
2026-04-02,motokar,BYD,Seal 6,blue,electric,Rakan Niaga
2026-04-02,motokar,BYD,Seal 6,white,electric,Rakan Niaga
2026-04-02,jip,BYD,Sealion,grey,electric,W.P. Kuala Lumpur
2026-04-02,jip,BYD,Sealion,grey,electric,Rakan Niaga
2026-04-02,jip,Chery,iCaur 03,green,electric,Johor
2026-04-02,jip,Chery,iCaur 03,green,electric,Rakan Niaga
2026-04-02,jip,Chery,iCaur 03,white,electric,Rakan Niaga
2026-04-02,jip,Chery,iCaur V23,silver,electric,Rakan Niaga
2026-04-02,jip,Chery,iCaur V23,black,electric,Rakan Niaga
2026-04-02,jip,Chery,Omoda 5,black,electric,Rakan Niaga
2026-04-02,jip,Chery,Omoda 5,white,electric,Rakan Niaga
2026-04-02,motokar,Great Wall,Ora,green,electric,Rakan Niaga
2026-04-02,jip,Leapmotor,B10,purple,electric,Selangor
2026-04-02,motokar,MG,MG4,red,electric,Rakan Niaga
2026-04-02,motokar,MG,MG4,silver,electric,Rakan Niaga
2026-04-02,jip,Mini,Aceman,orange,electric,Rakan Niaga
2026-04-02,jip,Mini,Aceman,white,electric,Rakan Niaga
2026-04-02,motokar,Mini,John Cooper Works,grey,electric,Perak
2026-04-02,motokar,Neta,V,green,electric,Rakan Niaga
2026-04-02,motokar,Neta,V,grey,electric,Melaka
2026-04-02,motokar,Perodua,QV-E,grey,electric,Terengganu
2026-04-02,motokar,Proton,e.MAS 5,pink,electric,Rakan Niaga
2026-04-02,motokar,Proton,e.MAS 5,yellow,electric,Rakan Niaga
2026-04-02,motokar,Proton,e.MAS 5,white,electric,Rakan Niaga
2026-04-02,motokar,Proton,e.MAS 5,grey,electric,Rakan Niaga
2026-04-02,motokar,Proton,e.MAS 5,silver,electric,Rakan Niaga
2026-04-02,motokar,Proton,e.MAS 5,white,electric,W.P. Kuala Lumpur
2026-04-02,motokar,Proton,e.MAS 5,white,electric,Johor
2026-04-02,motokar,Proton,e.MAS 5,yellow,electric,W.P. Kuala Lumpur
2026-04-02,motokar,Proton,e.MAS 5,silver,electric,Sarawak
2026-04-02,jip,Proton,e.MAS 7,silver,electric,Rakan Niaga
2026-04-02,jip,Proton,e.MAS 7,silver,electric,W.P. Kuala Lumpur
2026-04-02,jip,Proton,e.MAS 7,grey,electric,Rakan Niaga
2026-04-02,motokar,Tesla,Model 3,white,electric,Rakan Niaga
2026-04-02,motokar,Tesla,Model 3,grey,electric,W.P. Kuala Lumpur
2026-04-02,motokar,Tesla,Model Y,grey,electric,Rakan Niaga
2026-04-02,motokar,Tesla,Model Y,grey,electric,Sarawak
2026-04-02,motokar,Tesla,Model Y,white,electric,W.P. Kuala Lumpur
2026-04-02,jip,Toyota,bZ4X,grey,electric,Rakan Niaga
2026-04-02,jip,Toyota,bZ4X,white,electric,Rakan Niaga
2026-04-02,jip,Toyota,bZ4X,silver,electric,Rakan Niaga
2026-04-02,jip,Toyota,bZ4X,blue,electric,Rakan Niaga
2026-04-02,jip,Xpeng,G6,white,electric,Rakan Niaga
2026-04-02,window_van,Xpeng,X9,silver,electric,Rakan Niaga
2026-04-02,jip,Zeekr,7X,grey,electric,Melaka
2026-04-02,jip,Zeekr,7X,white,electric,Rakan Niaga
2026-04-02,jip,Zeekr,7X,blue,electric,Rakan Niaga
2026-04-02,jip,Zeekr,7X,green,electric,W.P. Kuala Lumpur
2026-04-02,jip,Zeekr,7X,black,electric,Rakan Niaga
2026-04-02,jip,Zeekr,7X,grey,electric,Rakan Niaga
2026-04-02,jip,Zeekr,7X,green,electric,Rakan Niaga
2026-04-02,jip,Zeekr,7X,green,electric,Johor
2026-04-03,jip,BMW,iX,black,electric,W.P. Kuala Lumpur
2026-04-03,jip,BMW,iX,black,electric,Rakan Niaga
2026-04-03,jip,BMW,iX,red,electric,Rakan Niaga
2026-04-03,jip,BMW,iX,blue,electric,Rakan Niaga
2026-04-03,jip,BMW,iX,white,electric,Rakan Niaga
2026-04-03,jip,BYD,Atto 2,green,electric,Rakan Niaga
2026-04-03,jip,BYD,Atto 3,grey,electric,Rakan Niaga
2026-04-03,jip,BYD,Atto 3,black,electric,Rakan Niaga
2026-04-03,jip,BYD,Atto 3,white,electric,W.P. Kuala Lumpur
2026-04-03,motokar_pelbagai_utiliti,BYD,M6,white,electric,Pulau Pinang
2026-04-03,jip,BYD,Sealion,grey,electric,Rakan Niaga
2026-04-03,jip,Chery,iCaur 03,white,electric,Rakan Niaga
2026-04-03,jip,Chery,iCaur 03,grey,electric,Rakan Niaga
2026-04-03,jip,Chery,iCaur 03,grey,electric,Selangor
2026-04-03,jip,Chery,iCaur V23,white,electric,Rakan Niaga
2026-04-03,jip,Chery,iCaur V23,white,electric,Pulau Pinang
2026-04-03,jip,Chery,iCaur V23,black,electric,Rakan Niaga
2026-04-03,jip,Chery,iCaur V23,black,electric,Melaka
2026-04-03,jip,Chery,iCaur V23,green,electric,Rakan Niaga
2026-04-03,jip,Chery,Omoda 5,black,electric,Rakan Niaga
2026-04-03,motokar,Dong Feng,Box E3,blue,electric,Pahang
2026-04-03,motokar,Great Wall,Ora,black,electric,Rakan Niaga
2026-04-03,jip,Leapmotor,B10,white,electric,Rakan Niaga
2026-04-03,jip,Leapmotor,B10,grey,electric,Rakan Niaga
2026-04-03,motokar,Mercedes Benz,EQS,black,electric,Rakan Niaga
2026-04-03,motokar,MG,MG4,silver,electric,Rakan Niaga
2026-04-03,motokar,MG,MG4,white,electric,Rakan Niaga
2026-04-03,jip,Mini,Aceman,silver,electric,Rakan Niaga
2026-04-03,motokar,Mini,Cooper,white,electric,W.P. Kuala Lumpur
2026-04-03,motokar,Mini,Countryman,yellow,electric,Pulau Pinang
2026-04-03,jip,Neta,X,white,electric,Rakan Niaga
2026-04-03,motokar,Proton,e.MAS 5,white,electric,Rakan Niaga
2026-04-03,motokar,Proton,e.MAS 5,yellow,electric,W.P. Kuala Lumpur
2026-04-03,motokar,Proton,e.MAS 5,grey,electric,W.P. Kuala Lumpur
2026-04-03,motokar,Proton,e.MAS 5,pink,electric,Rakan Niaga
2026-04-03,motokar,Proton,e.MAS 5,yellow,electric,Melaka
2026-04-03,motokar,Proton,e.MAS 5,grey,electric,Rakan Niaga
2026-04-03,motokar,Proton,e.MAS 5,yellow,electric,Rakan Niaga
2026-04-03,motokar,Proton,e.MAS 5,white,electric,Pulau Pinang
2026-04-03,motokar,Proton,e.MAS 5,grey,electric,Pulau Pinang
2026-04-03,motokar,Proton,e.MAS 5,silver,electric,Rakan Niaga
2026-04-03,motokar,Proton,e.MAS 5,pink,electric,W.P. Kuala Lumpur
2026-04-03,jip,Proton,e.MAS 7,white,electric,Melaka
2026-04-03,jip,Proton,e.MAS 7,green,electric,Pulau Pinang
2026-04-03,jip,Proton,e.MAS 7,grey,electric,Rakan Niaga
2026-04-03,jip,Proton,e.MAS 7,silver,electric,W.P. Kuala Lumpur
2026-04-03,jip,Proton,e.MAS 7,black,electric,Rakan Niaga
2026-04-03,jip,Proton,e.MAS 7,black,electric,Melaka
2026-04-03,jip,Proton,e.MAS 7,pink,electric,Rakan Niaga
2026-04-03,motokar,Tesla,Model 3,red,electric,Melaka
2026-04-03,motokar,Tesla,Model 3,red,electric,Johor
2026-04-03,motokar,Tesla,Model 3,black,electric,Rakan Niaga
2026-04-03,motokar,Tesla,Model 3,red,electric,Rakan Niaga
2026-04-03,motokar,Tesla,Model Y,grey,electric,W.P. Kuala Lumpur
2026-04-03,jip,Toyota,bZ4X,grey,electric,Perak
2026-04-03,jip,Toyota,bZ4X,grey,electric,Rakan Niaga
